24.871777, 19.245895, 20.181225)
22.407473, 18.644285, 20.29159)
20.457857, 17.56024, 20.561975)
19.278065, 16.75983, 21.133493)
17.954279, 16.094753, 21.655125)
16.7155, 15.445229, 21.409527)
15.818526, 14.785624, 21.428965)
15.426842, 13.382485, 21.421904)
14.788124, 11.968763, 21.146385)
14.153257, 11.100226, 21.09351)
14.288598, 10.611306, 21.107645)
14.721686, 9.974225, 20.797312)
15.235296, 9.514927, 20.456289)
15.738743, 9.382578, 20.1653)
16.47415, 9.680732, 19.088676)
17.007887, 9.821407, 18.608368)
16.667034, 9.738009, 18.339575)
16.182056, 9.522546, 17.709833)
15.930446, 9.356017, 17.949293)
15.160369, 8.83085, 18.949434)
14.143934, 8.962481, 18.944288)
13.143278, 9.082783, 19.163609)
13.419559, 8.691145, 19.400267)
13.233204, 8.469912, 18.88788)
11.87304, 8.003158, 18.15942)
10.128119, 8.025121, 18.101665)
10.525505, 8.676611, 17.22373)
10.490487, 9.132463, 16.980267)
10.899308, 10.251155, 16.631725)
10.403819, 11.059619, 14.69127)
9.886732, 11.050519, 12.226892)
10.607871, 11.817871, 9.844847)
12.090787, 12.27809, 7.019653)
13.354986, 13.294897, 3.602042)
14.307975, 16.490219, 1.361328)
15.807557, 19.539522, -1.396118)
18.350956, 20.688858, -4.105257)
19.250244, 22.613375, -5.634464)
19.042915, 24.535297, -9.384656)
20.622416, 25.64312, -13.628592)
22.566137, 27.030823, -16.186544)
23.036226, 28.435591, -18.759008)
22.675564, 29.490915, -21.662161)
20.793608, 29.269667, -23.961525)
19.942095, 30.586836, -23.415905)
19.135443, 31.506992, -24.087103)
18.261459, 32.245495, -23.932194)
16.516272, 33.184872, -23.629955)
17.867582, 32.41095, -24.142712)
18.24633, 33.417103, -22.971508)
18.924248, 34.055492, -21.570639)
19.384239, 34.958397, -20.999407)
19.954834, 35.127731, -20.794243)
19.434435, 36.412407, -20.092497)
20.230165, 37.219444, -19.836971)
20.189375, 38.140858, -20.250118)
20.07835, 39.628136, -19.897614)
19.600969, 41.609093, -19.614531)
19.796251, 41.822689, -19.271944)
19.269691, 40.897076, -19.160738)
19.221409, 39.370041, -19.622372)
18.657911, 38.365112, -19.616148)
18.882002, 37.709221, -19.360991)
19.121004, 37.694962, -18.531837)
19.626589, 37.499489, -18.464361)
19.653896, 37.116959, -18.140877)
19.50812, 36.90723, -17.720198)
18.929752, 36.25359, -17.644176)
17.468515, 34.401314, -17.663736)
15.881945, 34.013199, -17.680037)
14.066924, 36.401722, -17.231577)
10.551454, 38.090027, -17.287399)
9.03632, 37.593418, -17.458416)
8.785713, 36.365757, -15.530991)
10.436419, 36.366501, -13.866505)
10.37884, 35.618454, -14.397602)
10.043014, 33.870373, -14.16094)
10.378171, 32.544533, -13.81063)
10.115189, 32.318913, -12.699271)
9.682271, 32.393982, -11.182268)
9.334259, 30.98904, -10.075942)
9.060567, 30.150854, -10.19731)
8.798301, 30.319635, -9.903273)
8.646029, 30.609253, -10.245346)
8.558985, 30.229759, -11.225177)
8.384139, 30.040871, -11.49544)
8.121347, 29.86026, -11.476427)
7.895903, 29.921494, -11.327257)
7.656929, 29.297928, -11.015945)
7.092222, 28.243401, -10.824418)
6.636594, 28.478437, -10.759232)
6.598625, 28.72242, -10.601457)
6.77998, 27.985601, -10.19908)
6.926686, 27.034418, -10.31633)
7.4107, 26.040686, -10.604385)
7.741432, 25.541, -10.294631)
7.704296, 25.013433, -10.363451)
7.506562, 24.650961, -10.338302)
7.761799, 24.162884, -10.422623)
7.787843, 24.073011, -10.513719)
7.832417, 24.112631, -10.911146)
7.948557, 23.960798, -11.266619)
7.890501, 23.844526, -11.400316)
8.018901, 23.599041, -11.82903)
8.197783, 23.372972, -12.175769)
8.332516, 23.501263, -12.324478)
8.4783, 23.418884, -12.649617)
8.667175, 22.944456, -13.152394)
8.316424, 22.68572, -13.232319)
8.040922, 22.407001, -13.695088)
8.580616, 21.705582, -14.414995)
9.542033, 20.550167, -14.807211)
10.071906, 19.314672, -15.022483)
10.555107, 17.883844, -15.308433)
10.04634, 17.315405, -15.208909)
10.405472, 16.574522, -15.585495)
10.785155, 16.689255, -15.356711)
10.674779, 16.686653, -15.806169)
10.052604, 16.01753, -16.474472)
10.187083, 15.994668, -17.351423)
10.783277, 16.420771, -17.936197)
10.968573, 16.737923, -18.871159)
11.418682, 17.598982, -19.752836)
12.328484, 18.271206, -19.913845)
12.504737, 18.681023, -19.946255)
11.822422, 19.109035, -20.222073)
11.294414, 18.710871, -20.137783)
11.401976, 18.505659, -20.137753)
11.526346, 18.287291, -20.028503)
11.369444, 17.96154, -20.111231)
11.468105, 18.030689, -20.074703)
12.394587, 18.632977, -20.666864)
12.955071, 18.638521, -20.979362)
13.234509, 18.167032, -21.719534)
13.30016, 18.02907, -21.893997)
14.205877, 17.682695, -21.951494)
16.300041, 16.7129, -21.846792)
18.196947, 16.230167, -22.762129)
20.211546, 15.781725, -22.548079)
22.843, 14.494735, -22.380939)
24.654284, 12.475145, -21.058617)
25.313097, 9.539682, -19.066166)
25.060326, 7.147129, -16.010574)
24.871737, 5.491431, -11.468065)
25.828966, 4.568393, -6.068181)
26.779934, 3.150221, -0.775574)
26.984724, 1.10089, 4.144838)
27.562258, 0.232563, 8.163675)
28.689121, 0.282052, 11.8575)
29.740957, -1.091431, 13.602739)
30.09358, -2.394317, 14.087166)
29.403532, -2.522827, 14.745253)
29.489265, -1.848541, 13.849106)
29.83712, 0.242213, 13.577375)
29.629551, 2.205981, 13.211847)
28.839298, 3.600313, 11.753531)
27.459545, 4.213994, 10.501192)
26.38905, 3.829465, 10.060119)
25.702547, 3.52197, 9.590565)
24.881182, 3.0469, 10.756254)
23.616512, 1.782052, 13.027837)
22.934511, 1.157867, 15.37898)
23.407324, 1.120082, 18.368431)
23.74789, 1.257478, 19.940128)
24.33597, 2.061068, 19.804007)
24.713173, 4.100091, 18.942812)
25.411512, 6.530267, 16.061333)
26.979151, 8.196667, 12.729641)
28.461143, 7.873726, 11.098008)
29.954716, 4.729597, 9.929304)
29.977882, 1.078492, 9.525085)
28.515478, -1.359101, 12.207715)
25.55427, -3.670655, 14.448317)
22.756338, -5.476443, 16.486521)
20.416698, -6.467808, 18.444151)
20.025806, -7.267951, 18.797129)
20.784573, -6.961554, 17.897669)
22.453754, -5.248935, 16.086412)
24.945768, -2.436279, 12.820806)
27.422449, -0.277344, 8.13233)
29.074665, 0.265103, 4.151439)
29.051594, -2.360229, 1.814986)
27.510962, -7.256782, 1.92438)
24.836567, -11.743702, 4.294659)
22.152603, -13.063527, 9.115339)
19.59713, -12.301929, 13.906456)
17.379456, -10.802567, 16.353397)
16.649132, -9.151929, 17.263266)
16.975069, -8.267527, 15.5499)
17.254333, -7.067635, 12.670576)
18.253981, -5.943425, 9.021523)
20.123266, -5.358188, 6.767787)
22.139421, -5.443576, 5.259219)
23.35133, -4.674043, 5.12003)
23.901644, -3.467683, 6.497349)
24.445211, -2.371613, 8.502042)
24.881947, -1.055573, 11.225499)
24.482607, 0.468196, 14.190968)
24.089844, 1.312603, 15.818294)
24.348326, 0.696012, 16.208017)
24.63397, 0.052913, 16.188776)
24.835283, -0.445862, 15.765054)
25.165606, -1.053955, 15.093829)
25.211777, -0.911132, 15.191764)
24.964449, -0.816589, 15.457038)
24.739613, -0.755829, 15.726018)
24.442097, -0.694061, 16.401909)
24.316114, -0.918213, 17.07535)
24.28964, -0.98587, 17.375095)
24.064981, -0.830322, 17.837317)
24.058554, -1.028931, 17.719481)
23.78648, -1.208222, 17.656788)
23.341002, -1.382385, 17.725727)
23.142374, -1.668549, 17.484011)
23.125914, -2.257264, 17.574924)
23.061621, -3.087464, 17.715149)
22.968409, -3.823214, 17.757816)
22.597496, -4.271975, 18.228148)
22.015263, -4.440553, 18.610386)
21.699606, -4.476534, 18.756807)
21.885925, -4.373902, 18.666405)
22.478315, -4.414675, 18.231609)
22.946217, -4.691011, 17.577528)
23.089693, -4.798648, 17.271576)
22.753914, -4.946565, 16.908712)
22.466534, -4.803133, 17.302135)
22.166012, -4.481508, 17.854355)
21.633331, -2.970002, 18.898722)
20.713812, -1.349884, 20.209862)
20.264126, -1.094147, 20.726151)
20.399445, -1.849762, 20.789381)
20.560303, -2.580963, 20.460598)
21.340406, -3.265442, 19.644567)
22.633026, -3.36609, 19.342409)
23.730965, -3.253907, 19.010054)
23.650108, -2.516083, 19.12257)
23.533184, -2.151794, 19.389391)
24.026453, -2.001464, 20.066912)
24.843739, -2.280884, 21.226097)
24.289921, -2.316132, 22.582886)
23.458838, -1.602967, 24.075596)
23.246635, -0.600829, 25.541462)
23.434732, 0.229365, 26.476179)
23.370235, 0.897272, 27.049582)
22.582291, 1.782143, 27.125706)
22.10021, 2.058025, 26.493338)
22.256914, 2.089247, 25.656357)
22.203032, 1.818175, 25.00498)
21.64484, 2.115283, 24.495749)
21.633673, 2.50863, 24.450165)
21.778131, 2.443, 25.006304)
21.726017, 2.47858, 25.339033)
21.770496, 2.447133, 25.744925)
21.960327, 1.753096, 26.066868)
21.869055, 1.377825, 26.083372)
21.493067, 1.918944, 25.944822)
21.826258, 2.285414, 25.645758)
22.442928, 2.492762, 25.259319)
22.715611, 2.838461, 24.766457)
22.509407, 2.770351, 23.897791)
23.201843, 2.577971, 23.42676)
24.249104, 2.549766, 23.392948)
24.286552, 2.757893, 23.387955)
23.686712, 2.615535, 23.10504)
23.368256, 1.682771, 22.894661)
23.198961, 1.323619, 22.889837)
22.848675, 1.667032, 22.777876)
23.072153, 0.699067, 22.938055)
24.01767, -1.039399, 22.907196)
23.440887, -0.789185, 23.674488)
22.913187, 0.057787, 24.608459)
23.840904, 0.561904, 25.967705)
25.416315, 0.577047, 27.781477)
25.202795, 0.741032, 29.925772)
24.35644, -0.033173, 32.393612)
22.377645, -1.196746, 34.694027)
21.437906, -2.038147, 35.949936)
20.454203, -3.031495, 36.444824)
19.945826, -4.331546, 35.761005)
20.107605, -3.73993, 34.508091)
21.038252, -1.308655, 32.611118)
21.89249, 1.619926, 29.723366)
23.27128, 4.273023, 27.234426)
24.536777, 5.670961, 25.662008)
25.085297, 5.179023, 24.498995)
22.613197, 3.31424, 25.3902)
19.058945, -0.361603, 27.961943)
16.296736, -4.069277, 31.05496)
16.003637, -5.482761, 34.674683)
17.361876, -5.175236, 36.708546)
19.097891, -3.955323, 37.061878)
20.711597, -2.606934, 36.204643)
21.804682, -0.660186, 34.149349)
22.045958, 2.8853, 32.234589)
22.145754, 5.120187, 30.724314)
22.398046, 5.419682, 30.056614)
22.48988, 5.610708, 31.930876)
22.423811, 6.217464, 34.368629)
23.016699, 6.101393, 36.879494)
23.414686, 5.115514, 39.612602)
24.11269, 3.284987, 41.191608)
24.664303, 1.946483, 41.937416)
24.675301, 0.790437, 41.992477)
24.216871, 0.342349, 42.015465)
23.591002, -0.074983, 41.990055)
23.321407, -0.507906, 41.93499)
23.659563, -0.88617, 42.488232)
24.121515, -1.523009, 43.429806)
24.978575, -1.765289, 45.16151)
26.076868, -1.019988, 47.964058)
26.746426, 0.045155, 50.71162)
26.818785, 1.708849, 53.356953)
27.185715, 4.514995, 55.784817)
27.972431, 6.140871, 56.659927)
29.931547, 6.039448, 55.729862)
31.389204, 4.973494, 54.078209)
31.506937, 4.965722, 52.022285)
31.631773, 3.649083, 48.31731)
30.124063, 2.320875, 46.702423)
27.93412, 1.73041, 45.219051)
26.159315, 1.757203, 44.586304)
25.617586, 2.404225, 45.89764)
26.630661, 3.298061, 46.935951)
27.678904, 3.371159, 48.020214)
27.378736, 2.960306, 49.999622)
27.159666, 3.107888, 51.932224)
26.485054, 3.826697, 53.678341)
26.15737, 4.982222, 54.969208)
26.053734, 5.868637, 55.272636)
26.448704, 7.393233, 54.973801)
27.422941, 9.100677, 54.812302)
28.677723, 10.484189, 54.199856)
30.286695, 11.547604, 53.65131)
30.409033, 12.105501, 53.407589)
30.696344, 10.262031, 51.312592)
30.908825, 7.652211, 49.026283)
31.717123, 5.719824, 46.92926)
32.464405, 5.294015, 45.270042)
32.978329, 5.056859, 44.044899)
32.973164, 5.992643, 44.13715)
33.167408, 5.82324, 43.85817)
34.675671, 4.893529, 43.516914)
35.952801, 6.991808, 44.521828)
36.198452, 11.571223, 45.432884)
36.879047, 18.165638, 47.23465)
36.683548, 23.695831, 48.089375)
36.065704, 26.745552, 46.860348)
36.248878, 24.97193, 43.862926)
36.789715, 19.905853, 39.779846)
35.299282, 16.012955, 36.189854)
36.234085, 16.032959, 34.083523)
37.575417, 15.892147, 33.469593)
37.880104, 15.115785, 33.084137)
38.440823, 14.650591, 32.969604)
38.571442, 13.243285, 33.018223)
39.258778, 11.865927, 34.032631)
39.85693, 10.460319, 35.110092)
39.194691, 9.63957, 37.944092)
38.854866, 7.130973, 39.639782)
39.340557, 4.70635, 41.462421)
40.225063, 2.926637, 44.068867)
40.77029, 1.276477, 45.115715)
39.956982, 1.885195, 46.038811)
38.201595, 1.939324, 45.896259)
36.211658, 1.124, 44.13512)
36.229698, 1.11834, 41.485657)
36.653126, 1.263728, 38.915283)
36.988121, -0.1947, 36.030403)
35.658127, -1.662688, 34.179276)
35.762691, -2.710723, 32.864098)
37.211227, -2.833679, 32.730061)
38.671593, -2.821689, 33.666939)
38.67543, -2.388672, 35.682301)
38.57238, -1.639282, 38.037819)
39.279942, -2.007659, 39.586151)
40.151382, -2.792542, 40.423107)
40.531647, -4.149049, 41.012711)
39.954601, -4.843111, 42.016636)
39.102287, -2.705811, 44.973019)
37.130096, 0.310661, 49.066154)
35.177734, 3.691143, 52.173809)
34.190502, 7.216455, 55.221943)
33.729115, 11.164089, 57.672516)
34.618126, 14.111088, 57.195099)
36.614643, 12.999873, 54.904629)
38.451328, 11.313823, 52.236423)
39.825924, 9.187503, 49.114841)
39.879356, 7.229668, 46.706856)
39.464802, 7.282632, 45.325165)
38.720837, 7.03874, 43.701309)
37.773643, 5.414071, 42.364693)
36.437744, 3.006315, 41.748188)
35.200611, 0.808551, 40.937401)
33.976143, 1.168094, 41.161346)
33.826031, 2.888447, 42.256882)
33.259186, 5.656339, 43.452892)
32.914078, 8.861789, 45.152969)
32.486694, 12.732733, 45.700146)
33.806248, 14.36158, 44.910011)
36.345028, 11.610117, 41.633904)
37.916836, 9.224175, 37.772812)
38.630627, 8.751185, 33.161907)
38.621006, 8.005125, 27.479364)
35.772934, 3.456048, 23.864353)
32.81702, 1.982531, 22.483229)
28.539698, 4.296272, 21.960331)
27.46063, 8.19451, 21.830038)
25.857162, 3.709979, 21.294897)
26.340849, 2.616861, 21.693016)
28.255262, 1.134982, 20.017668)
30.511724, -0.805847, 20.437855)
34.328178, -3.141329, 20.676413)
36.636517, -3.241425, 21.347498)
37.930801, -2.896301, 21.71847)
38.647129, -1.559145, 22.129349)
39.558739, -0.891602, 21.067091)
39.948765, -0.766662, 19.209486)
40.182877, -0.548859, 17.567217)
39.827717, -1.830901, 15.387037)
39.243839, -4.358462, 13.061015)
37.706703, -7.237678, 12.45444)
35.591164, -9.29338, 11.908365)
32.472782, -11.238544, 11.601287)
30.110649, -12.135336, 11.662214)
28.86659, -12.169666, 11.889598)
27.445017, -11.083634, 13.122927)
27.102858, -9.123548, 15.311198)
28.736181, -7.199043, 17.326986)
31.131317, -5.990879, 19.286701)
34.127262, -5.03699, 21.067318)
37.970901, -2.362214, 22.952841)
41.684711, 1.604405, 25.283394)
43.287548, 5.02002, 26.656374)
44.595024, 6.35851, 27.05324)
44.844944, 5.966667, 27.098524)
43.974293, 4.117726, 26.480886)
42.36758, 2.335149, 25.274212)
41.311836, 1.405713, 25.040052)
39.883396, -1.589296, 23.911238)
37.560268, -2.602632, 23.00075)
35.081299, -3.306366, 22.289631)
33.899063, -4.450501, 21.084097)
32.874161, -5.08588, 19.740185)
31.787767, -5.295139, 18.696177)
29.925167, -5.178072, 17.612335)
28.635273, -5.039492, 16.55748)
29.266895, -4.887666, 15.554893)
30.532932, -4.564271, 14.289538)
32.385437, -4.675721, 12.987972)
34.009838, -4.390931, 12.190796)
35.504868, -3.494844, 11.220963)
37.184738, -2.488404, 9.940749)
38.354591, -1.8349, 8.750384)
38.987034, -2.588288, 7.253512)
37.962337, -3.875, 6.810691)
36.344864, -5.034549, 6.533552)
34.064831, -5.274876, 6.978753)
31.433771, -5.181125, 7.176657)
28.800892, -4.815828, 7.025938)
26.478544, -3.817384, 6.752866)
24.537727, -2.88446, 6.28985)
23.212971, -2.155975, 5.486414)
22.39468, -1.807556, 4.224588)
22.310947, -1.593964, 2.904823)
22.75334, -1.699188, 0.895006)
23.889563, -1.039307, -0.259155)
24.995144, -1.735748, -1.167572)
24.852736, -2.059937, -1.427612)
25.715414, -1.672943, -1.232483)
27.120945, -2.880738, -0.191437)
29.426373, -4.070284, 0.247248)
31.24556, -4.921846, 1.48509)
33.923534, -6.090733, 1.747615)
36.137512, -7.888496, 0.450295)
35.117023, -10.040235, -1.663087)
31.828672, -10.232314, -2.96698)
28.522718, -9.01768, -4.194825)
26.703573, -8.203714, -5.238681)
26.016134, -8.836376, -6.990271)
26.533932, -9.912397, -8.245251)
26.359522, -10.522964, -8.394694)
26.326635, -10.924518, -8.69392)
25.195562, -9.746717, -6.869818)
24.950256, -8.028482, -4.276949)
26.916401, -7.027869, -2.188843)
28.173292, -7.235176, -1.688446)
29.812046, -7.392953, -0.213501)
31.519457, -7.903574, 0.754312)
34.343754, -8.555003, 0.671546)
35.490253, -8.115396, 1.016655)
34.683052, -7.00617, 1.689425)
34.213913, -6.437048, 1.773985)
34.235737, -6.342656, 1.0817)
34.473499, -7.300546, 0.178385)
35.101707, -8.67805, -1.071381)
35.699532, -9.310775, -1.845794)
36.129467, -9.382672, -2.194031)
34.872299, -9.128523, -2.475037)
33.064095, -8.606945, -2.430054)
32.079964, -8.295297, -2.522644)
32.510368, -8.282542, -3.095277)
33.44606, -8.783246, -3.456361)
34.034569, -9.574142, -3.31659)
34.549061, -9.956802, -2.779511)
33.207729, -9.174479, -1.287872)
31.449919, -8.340769, 0.297943)
31.619354, -7.872231, 1.642697)
32.585773, -7.816382, 1.833776)
33.852356, -7.90739, 2.074606)
35.056911, -8.094155, 1.994397)
36.06918, -8.354468, 1.629153)
35.142521, -7.973243, 1.768748)
32.573818, -7.264503, 1.660926)
30.636143, -6.905736, 1.380612)
30.433874, -6.948279, 0.412093)
30.779938, -7.779854, -0.68985)
31.725372, -8.424786, -1.288422)
32.450623, -9.013136, -1.219787)
33.140842, -9.28651, -0.623993)
33.361275, -9.164714, 0.242727)
31.876108, -8.921887, 1.075886)
30.818188, -8.788129, 1.441474)
30.4531, -8.612772, 2.205706)
30.808283, -8.640301, 2.16068)
31.687881, -9.101237, 2.229623)
32.668289, -10.373734, 2.205492)
33.820698, -11.52254, 1.847313)
34.932568, -12.410999, 1.835397)
36.793339, -12.780173, 2.179857)
38.597378, -13.145282, 2.477728)
39.211594, -13.013629, 3.187415)
38.635368, -12.638048, 4.512516)
36.683811, -12.124621, 5.287712)
35.135788, -11.581896, 5.916155)
34.308262, -11.449969, 6.83077)
33.935436, -11.854784, 7.179059)
34.038288, -12.271842, 7.738718)
34.113556, -12.030504, 8.737218)
33.858162, -11.328754, 9.554697)
33.408501, -10.634108, 10.535702)
33.310307, -10.004073, 11.235081)
33.320419, -9.368116, 11.520828)
33.321022, -8.931164, 11.902106)
32.955566, -8.82304, 12.499028)
32.543514, -8.898175, 12.942483)
31.626732, -8.921276, 13.536869)
30.620419, -9.054426, 13.977155)
29.824669, -9.300122, 14.059877)
29.602503, -9.132577, 14.217695)
29.386211, -9.419233, 14.217277)
28.911301, -9.425704, 14.161596)
28.511379, -9.355482, 14.485811)
27.994293, -9.194896, 14.979866)
27.485424, -8.812085, 15.705488)
27.081972, -8.431588, 17.327614)
25.928646, -8.662488, 18.535946)
24.446932, -9.09193, 19.323709)
23.121023, -8.355203, 20.911625)
22.288305, -6.481877, 22.002022)
21.970621, -4.611695, 22.286318)
20.333622, -5.214665, 22.377645)
18.124016, -6.923348, 22.248716)
15.683186, -8.472026, 21.023499)
12.943508, -9.931867, 19.899063)
10.09758, -9.602095, 19.815517)
7.40764, -7.749185, 19.639889)
1.451374, -6.61585, 21.045063)
-12.992488, -4.177522, 23.238157)
-21.290648, -4.153901, 24.063997)
-23.676146, -4.930239, 23.999037)
-29.842283, -6.204991, 26.362162)
-36.091728, -5.491456, 27.406675)
-42.086506, -6.666847, 31.825739)
-50.346771, -11.592272, 36.315369)
-54.328152, -20.527094, 41.031738)
-59.572224, -11.906971, 27.834843)
-63.742062, -19.576044, 35.802807)
-71.664055, -28.574043, 51.2257)
-80.236839, -31.773212, 62.495724)
-85.568481, -90.35022, 116.853096)
-81.745964, -151.520126, 178.948761)
-75.09446, -166.234283, -165.40535)
-68.035751, -171.449478, -159.241364)
-59.514534, -18.546581, 37.161938)
-55.6492, -14.883564, 30.951748)
-56.158005, -10.280348, 25.873137)
-60.251194, -4.913758, 22.154329)
-60.39587, -4.084595, 21.956568)
-58.149883, -0.989565, 21.827948)
-54.708271, -5.670197, 27.681223)
-53.104118, -10.703813, 33.101471)
-53.268116, -10.348221, 35.661816)
-53.590431, -8.778511, 37.303925)
-51.817123, -9.44273, 41.099632)
-50.407642, -10.663041, 44.705811)
-47.83876, -9.911422, 44.775394)
-48.495777, -7.634715, 41.539253)
-45.152977, -3.340975, 39.087418)
-48.681995, -4.15302, 41.40955)
-49.547054, -11.035877, 51.537506)
-51.302322, -9.598459, 51.143845)
-49.338001, -2.698881, 41.694241)
-45.213291, -3.540317, 43.181606)
-45.605587, -4.223664, 46.0914)
-46.470158, -2.571564, 45.955173)
-47.381981, 0.426573, 43.196217)
-45.484222, -0.434145, 42.965252)
-41.391869, -1.650818, 42.748402)
-38.840508, -1.828858, 42.913452)
-37.986324, -0.339538, 42.383652)
-38.086205, 0.181417, 42.506729)
-34.974361, 2.456952, 40.696163)
-32.67746, 4.435615, 40.996784)
-31.439754, 4.29567, 39.709614)
-25.981075, 3.376559, 38.516609)
-25.525324, 1.867936, 39.021183)
-23.496853, 1.116021, 38.678696)
-21.243095, 0.785872, 37.819721)
-20.015507, 0.831015, 37.711811)
-18.156397, 1.6837, 36.633331)
-15.878659, 2.126395, 35.479462)
-12.728234, 2.32491, 34.447647)
-10.395356, 2.42347, 33.635929)
-8.061371, 2.487999, 32.833611)
-5.72671, 2.519365, 32.037872)
-3.781247, 0.38094, 34.09494)
-5.032715, -1.673798, 37.322704)
-4.604312, -1.15268, 35.68705)
-4.046053, -1.074737, 35.028595)
-2.870605, -0.881897, 34.539318)
-1.809262, -0.611847, 34.003651)
-1.836706, -0.387207, 34.31657)
-1.543397, -0.581116, 34.405197)
-1.201751, -0.435699, 34.248909)
-0.949676, 0.330211, 34.136894)
-0.423212, 0.505621, 33.885689)
-0.227848, 0.58962, 34.147785)
-0.536559, 0.994666, 34.317146)
-0.1359, 0.982916, 34.103054)
0.142778, 1.005008, 34.121189)
